supplier_id,item_id,num_txns,total_quantity,total_spend
1677,4037,1,120.0,4920.0
1677,4145,1,16.0,1254.4
1677,5213,1,1.0,10383.53
1677,5479,1,1.0,600.0
1677,5860,1,1.0,15952.99
1677,662,1,1.0,53303.68
1678,1043,1,1.0,23348.0
1678,1048,1,1.0,39680.0
1678,1105,7,7.0,56650.0
1678,1106,1,213.0,14015.4
1678,1107,1,1750.0,3587.5
1678,1121,1,63360.0,6969.6
1678,115,1,200.0,3020.0
1678,1206,1,10.0,252.5
1678,1219,1,2250.0,2812.5
1678,1227,1,960.0,2208.0
1678,1258,1,1.0,140.0
1678,1268,3,102047.2,167192.7
1678,1323,1,100.0,1820.0
1678,1371,1,6.0,1494.0
1678,1478,1,117180.0,18748.8
1678,1501,3,3.0,111498.04
1678,1530,1,1.0,21783.75
1678,154,1,14000.0,19180.0
1678,1614,1,2.0,6.52
1678,1615,1,2.0,1536.0
1678,163,1,10.0,1412.5
1678,1630,1,6825.0,9623.25
1678,172,1,9.0,270.0
1678,1731,1,2592.0,32659.2
1678,1738,1,192.0,4608.0
1678,1744,1,1080.0,17820.0
1678,1832,1,1.0,130886.4
1678,1834,1,300.0,180.0
1678,1871,1,1.0,44162.4
1678,1939,1,1.0,5364.0
1678,2015,2,6481.0,71879.84
1678,210,1,5010.0,6262.5
1678,2107,1,1.0,23000.0
1678,2117,1,15.0,99.75
1678,2119,1,1.0,697.0
1678,213,2,76740.0,46752.0
1678,2203,1,588.0,12230.4
1678,2243,2,2.0,40441.7
1678,2260,1,1.0,660000.0
1678,2262,1,6.0,46282.44
1678,2273,1,2.0,1732.0
1678,2356,1,125.0,1625.0
1678,2364,1,4.0,3596.0
1678,2417,1,2.0,1412.0
1678,2443,1,2.0,258.0
1678,2456,1,1.0,435.0
1678,2491,1,1.0,335.0
1678,2519,1,4550.0,9100.0
1678,2556,1,12.0,4284.0
1678,2568,1,60.0,1902.0
1678,268,1,20.0,2975.0
1678,2683,1,48.0,1123.2
1678,2752,1,20.0,200.0
1678,279,1,1.0,227880.03
1678,286,1,1.0,550.0
1678,2971,1,31320.0,44161.2
1678,2983,1,1.0,1388.0
1678,3000,1,6.0,1722.0
1678,3018,1,40.0,5400.0
1678,3034,1,1.0,22692.6
1678,307,1,7000.0,7000.0
1678,3097,1,5760.0,8928.0
1678,3143,2,2.0,27708.0
1678,3152,1,1.0,10932.5
1678,3178,1,1.0,768.0
1678,3218,1,1.0,60364.0
1678,326,1,1680.0,3645.6
1678,3266,1,177380.0,44345.0
1678,3304,1,1.0,435.0
1678,3453,1,1.0,700.0
1678,3561,1,1.0,65000.0
1678,3568,2,155350.0,44271.5
1678,3598,1,45.0,20205.0
1678,361,1,160.0,1720.0
1678,3622,1,36.0,234.0
1678,3653,1,1.0,768.0
1678,3670,1,24.0,7536.0
1678,3674,1,1.0,5775.0
1678,3796,1,150.0,11100.0
1678,3799,1,4.0,580.8
1678,3814,1,100.0,3030.0
1678,3934,1,1.0,190.0
1678,3964,3,3.0,3757.76
1678,4016,1,1.0,449.0
1678,405,1,1.0,25863.74
1678,4069,1,6.0,150.3
1678,4070,1,8.0,3016.0
1678,4117,1,6.0,150.0
1678,412,1,1.0,31200.0
1678,4127,1,8196.0,8196.0
1678,4129,1,4.0,120.0
1678,4146,1,34444.0,38921.72
1678,4160,1,1.0,5751.0
1678,4168,1,1.0,304.6
1678,4191,1,1.0,3330.3
1678,4206,1,60.0,7740.0
1678,4258,1,1.0,12089.38
1678,4308,1,1.0,24060.96
1678,4311,1,72.0,10170.0
1678,4326,1,8.0,36920.0
1678,4362,1,1.0,52102.0
1678,4369,1,1.0,14917.5
1678,4383,1,22.0,6732.0
1678,4406,1,1000.0,1100.0
1678,4422,1,9.0,3537.0
1678,4479,1,10.0,798.0
1678,4499,1,1.0,8415.0
1678,457,1,3500.0,5670.0
1678,4614,1,200.0,5400.0
1678,4633,1,1.0,7902.0
1678,4689,1,3.0,2217.0
1678,4707,1,1.0,520.0
1678,4719,1,8.0,3768.0
1678,4790,1,24.0,384.0
1678,500,4,4.0,6729.0
1678,5008,1,120.0,3655.2
1678,5125,1,1.0,36634.0
1678,5152,1,518700.0,114114.0
1678,5243,1,1.0,14785.45
1678,5289,1,1.0,17.25
1678,5375,1,3780.0,5292.0
1678,5394,1,1.0,1300.0
1678,5444,1,1.0,2000.0
1678,5445,1,1.0,11220.0
1678,5475,1,17.0,7820.0
1678,5575,1,20000.0,20000.0
1678,5583,1,40.0,1092.0
1678,5597,1,1.0,4615.0
1678,5598,1,2.0,870.0
1678,5605,1,6.0,1716.0
1678,5659,1,1729.0,52509.73
1678,5675,1,25.0,1025.0
1678,5883,1,14.0,1991.5
1678,5886,1,1.0,36933.0
1678,5904,1,1.0,471.05
1678,5911,1,1.0,20790.0
1678,5916,1,1.0,6436.8
1678,6084,1,185220.0,29635.2
1678,6091,1,1.0,842.0
1678,6272,1,28.0,12180.0
1678,6303,1,1.0,416625.0
1678,6325,1,10.0,451.0
1678,6353,1,842.0,15156.0
1678,6422,1,1.0,860.0
1678,6449,1,1.0,13744.5
1678,6517,1,960.0,2208.0
1678,6601,1,20.0,136.6
1678,6644,1,1.0,5832.0
1678,6745,1,14.0,6594.0
1678,6756,1,8.0,216.4
1678,6818,1,2.0,53.6
1678,6845,1,1.0,6060.0
1678,6897,1,153720.0,23826.6
1678,6971,1,60.0,25860.0
1678,709,1,1.0,9505.0
1678,715,1,360.0,4554.0
1678,7173,1,10.0,1422.5
1678,7181,1,1.0,6260.0
1678,7326,1,1.0,32224.0
1678,7371,1,89100.0,9801.0
1678,7389,1,144.0,1778.4
1678,7398,1,1.0,89532.34
1678,7408,1,1800.0,4590.0
1678,7414,1,25.0,51.25
1678,7426,1,60.0,795.0
1678,7431,1,1.0,1271.0
1678,7453,1,48.0,708.0
1678,7486,1,1.0,8388.5
1678,7495,1,14400.0,30240.0
1678,7506,1,6.0,40.98
1678,7551,1,20.0,4605.6
1678,7555,1,1.0,161.2
1678,7579,1,1.0,32384.88
1678,7586,1,800.0,31200.0
1678,764,1,2496.0,6864.0
1678,7671,1,24.0,17040.0
1678,7778,1,1.0,451.0
1678,7820,1,1.0,896.0
1678,7838,1,1.0,164532.0
1678,7844,1,96.0,1562.88
1678,7878,1,1.0,15059.0
1678,7975,1,1.0,1683.0
1678,7985,1,1.0,14744.4
1678,7987,1,15.0,23.25
1678,802,1,1.0,40139.0
1678,8027,1,1.0,10870.0
1678,8175,1,7.0,343.0
1678,818,1,1.0,471.0
1678,8182,1,20.0,1391.2
1678,8257,1,50.0,782.5
1678,8274,1,10.0,255.0
1678,8279,1,24.0,118.08
1678,8309,1,960.0,20592.0
1678,8351,1,64.0,6737.28
1678,876,1,2600.0,75140.0
1678,882,1,1.0,84466.17
1678,916,1,22.0,7370.0
1678,941,1,1.0,15526.0
1678,96,1,4680.0,4960.8
1679,4495,1,1.0,24602.14
168,1287,1,1.0,273391000.0
168,5308,1,1.0,84126.03
1680,3319,1,4.0,15.56
1680,7596,1,1.0,3300.68
1681,1205,1,4.0,2436.0
1681,1216,1,20.0,189.0
1681,2389,1,1000.0,1100.0
1681,3276,1,3.0,2611.5
1681,4099,1,3.0,413.25
1681,5111,1,2.0,76.4
1681,5582,1,2.0,50.2
1681,6698,1,4.0,49.0
1681,6704,1,2.0,1484.3
1681,6920,1,1.0,355.69
1681,7070,1,1.0,1357.71
1681,7086,1,2.0,909.32
1681,74,1,10.0,1718.2
1681,814,1,5.0,842.5
1682,3528,1,1.0,132000.0
1683,151,1,1.0,37555.0
1684,5392,1,1.0,152.75
1684,8186,1,1.0,18599.5
1685,634,1,1.0,28304.0
1686,2815,1,1.0,2055022.0
1687,5923,1,14.0,693.0
1688,6512,1,1.0,107328.0
1689,101,1,1.0,6192.53
1689,1401,1,1.0,957.64
1689,1602,1,10.0,1640.0
1689,2003,1,1.0,19639.96
1689,215,1,1.0,5607.5
1689,3271,1,1700.0,3077.0
169,2218,1,6.0,5464.2
169,3098,1,2.0,0.0
169,6732,1,1.0,1515.5
169,97,1,6.0,14075.28
1690,2202,1,10.0,1789.8
1691,6336,1,1.0,16647600.0
1692,5887,1,1.0,37718.15
1693,1758,1,1.0,10836.0
1694,1573,1,1.0,5048901.0
1694,4300,1,1.0,361850.0
1695,4387,1,1.0,4950.0
1696,8120,1,1.0,10600.0
1697,8106,1,4000.0,11560.0
1698,7788,1,4.0,29510.0
1699,3727,1,1.0,10484.62
170,1337,1,30.0,437.4
1700,4214,1,250.0,3047.5
1700,7230,1,12.0,1428.96
1701,2997,1,1.0,176083.16
1702,178,1,2.0,8236.0
1703,6662,1,1.0,13781.43
1703,865,1,540.0,6245.1
1704,1865,1,1.0,251100.0
1704,2150,1,1.0,39550.0
1704,3293,1,1.0,61400.0
1705,2715,1,34.0,980.22
1705,3324,1,3.0,81.75
1705,3851,1,15.0,6570.0
1705,5772,1,8.0,721.6
1705,6431,1,40.0,1502.8
1705,8077,1,115.0,575.0
1706,2077,1,10.0,9500.0
1706,6360,1,1.0,8460.25
1707,507,1,1.0,8923.0
1708,7450,1,1.0,16674.7
1709,13,1,1.0,4548.0
171,1771,1,1.0,8928.73
1710,8306,1,1.0,9845.0
1711,1229,1,1.0,16704.0
1712,1518,1,1.0,15909.48
1713,4131,1,10.0,39.2
1714,7481,1,3.0,53.64
1715,54,1,1.0,26800.0
1716,2742,1,1.0,21052.0
1716,2744,1,1.0,34855.0
1717,754,1,1.0,42187.5
1718,7083,1,1.0,8374.44
1719,832,1,1.0,454411.0
172,3523,1,1.0,2058.24
1720,3931,1,1.0,0.0
1721,1402,1,1.0,0.0
1721,2511,1,1.0,250000.0
1722,1288,1,3.0,0.0
1723,6857,1,1.0,7463.0
1724,1425,1,1.0,57225.92
1725,5423,1,3.0,207.0
1726,2948,1,1.0,1711285.0
1727,466,1,1.0,1134.39
1728,7016,1,1.0,150000.0
1729,7608,1,1.0,3000.0
173,6349,1,12.0,11964.0
1730,5446,1,10.0,880.0
1730,6280,1,1.0,0.0
1731,1278,1,1.0,227446.0
1731,2518,1,1.0,0.0
1731,2559,1,1.0,420.0
1732,4188,1,1.0,37400.0
1733,1103,1,1.0,418151.0
1733,1436,1,1.0,1008983.0
1733,1680,1,1.0,263213.0
1733,1727,1,1.0,224214.0
1733,3546,1,1.0,234140.88
1733,3754,1,1.0,100000.0
1733,5666,1,1.0,8000.0
1733,7890,1,1.0,132285.0
1733,8047,1,1.0,765000.0
1734,4943,1,8.0,2319.6
1734,6650,1,1.0,1479.95
1734,7612,1,4.0,359.96
1735,3067,1,1.0,180000.0
1736,2168,1,1.0,315040.0
1737,5500,1,10.0,1580.0
1737,7233,1,1.0,194.39
1738,3277,1,1.0,46499.52
1739,4396,1,1.0,9615.0
1739,835,1,1.0,84.38
174,8105,1,14.0,18480.0
174,8465,1,1.0,1320.0
1740,8437,1,1.0,0.0
1741,7469,1,1.0,17455.26
1742,2548,1,1.0,215.33
1742,3665,1,1.0,216.84
1742,6508,1,1.0,285.58
1743,507,1,1.0,15000.0
1744,2552,1,2.0,44.68
1744,2583,1,12.0,19.56
1744,3716,1,72.0,105.12
1744,4371,1,2.0,19.56
1744,4471,1,2.0,28.68
1744,5002,1,67.0,590.94
1744,6775,1,12.0,167.64
1744,8007,1,4.0,28.36
1744,8454,1,1.0,25.69
1745,7432,1,1.0,6850.0
1746,633,1,1.0,1320000.0
1746,927,1,1.0,372048.0
1747,2229,1,1.0,112000.0
1748,1420,1,1.0,9999.99
1748,832,1,1.0,225545.0
1749,63,2,2.0,749.81
1749,6789,1,1.0,890.08
175,54,1,1.0,45985.0
1750,5134,1,1.0,5149.1
1751,634,1,1.0,4300.0
1752,2836,1,1.0,18680.75
1753,2795,1,1.0,10453.5
1753,6760,1,1.0,37819.52
1754,2387,1,1.0,6562.57
1755,12,1,1.0,49976.8
1756,8231,1,4.0,370.0
1757,6764,1,1.0,4999.99
1758,14,1,2.0,39.86
1758,4846,1,4.0,64.04
1759,7776,1,2.0,26695.24
176,2034,1,1.0,160818.84
176,6450,1,1.0,328000.0
1760,845,1,1.0,7265.25
1761,6425,1,1.0,36180.0
1762,1631,1,1.0,101276.63
1763,1149,1,1.0,136993.0
1763,1425,1,400.0,59940.0
1763,172,1,1.0,3800.0
1763,1881,1,7250.0,232000.0
1763,2895,1,42.0,117528.18
1763,7807,1,10.0,75408.2
1764,4951,1,1.0,500.0
1765,1459,1,7.0,350.0
1765,5804,1,1.0,4999.0
1766,3494,1,1.0,120000.0
1767,2029,1,1.0,29430.0
1768,1008,1,35.0,4165.0
1769,5068,1,1.0,13091.4
177,8268,1,1.0,261009.0
1770,7093,1,1.0,5400.0
1771,1443,1,1.0,26750.0
1772,1706,1,1.0,5864.85
1773,13,1,1.0,5920.0
1773,1727,1,1.0,0.0
1773,4859,1,1.0,12240.0
1774,1638,1,1.0,16391.0
1775,454,1,1.0,75000000.0
1776,153,1,1.0,7485.0
1777,1431,1,1.0,218.76
1778,4350,1,1.0,777.6
1779,4853,1,1.0,14400.0
178,1564,1,1.0,5932.73
1780,2192,1,1.0,2685.0
1780,3624,1,1.0,1045.0
1781,2123,1,1.0,31.75
1782,7770,1,1.0,29067.43
1783,4402,1,1.0,5000.0
1783,7935,1,1.0,5000.0
1784,143,1,1.0,10000.0
1785,6633,1,1.0,124076.0
1786,2213,1,1.0,14450.0
1787,7056,1,8.0,31600.0
1788,724,1,1.0,349.99
1789,4738,1,1.0,52888.0
179,5868,1,1.0,20645.28
179,6391,1,2.0,47.8
1790,946,1,1.0,227000.0
1791,7110,1,1.0,14593.16
1792,1115,1,1.0,453.56
1792,1810,1,50.0,293.0
1792,1814,1,6.0,31.92
1792,1989,1,3.0,18.66
1792,2036,1,6.0,55.56
1792,2069,1,1.0,46.5
1792,2139,1,10.0,44.6
1792,2145,1,1.0,827.49
1792,2182,1,10.0,409.8
1792,232,1,1.0,44.05
1792,2371,1,1.0,294.96
1792,2447,1,1.0,25.25
1792,3001,1,20.0,262.8
1792,3055,1,1.0,50.75
1792,3162,1,2.0,82.34
1792,3316,1,4.0,27.36
1792,3436,1,1.0,36.56
1792,3484,1,1.0,19.73
1792,3726,1,1.0,15.59
1792,3729,1,3.0,60.84
1792,4617,1,2.0,17.58
1792,4727,1,2.0,9.72
1792,4956,1,2.0,356.0
1792,500,1,1.0,535.0
1792,5089,1,11.0,96.91
1792,5095,1,3.0,3.03
1792,5172,1,6.0,376.92
1792,538,1,3.0,69.54
1792,5531,1,20.0,56.2
1792,5536,1,1.0,86.31
1792,5623,1,22.0,163.68
1792,5757,1,4.0,346.48
1792,5765,1,200.0,1244.0
1792,5880,1,180.0,358.2
1792,5926,1,1000.0,200.0
1792,5987,1,3.0,2.52
1792,6061,1,576.0,1393.92
1792,6119,1,3.0,4.26
1792,673,1,10.0,52.9
1792,6903,1,24.0,143.76
1792,727,1,1.0,12.98
1792,7355,1,1.0,14.16
1792,7425,1,3.0,154.68
1792,7540,1,3.0,35.82
1792,7819,1,100.0,4349.0
1792,7897,1,2.0,4.66
1792,8089,1,70.0,627.9
1792,818,1,1.0,724.0
1792,8269,1,3.0,43.5
1792,8344,1,4.0,225.88
1792,8386,1,6.0,11.58
1792,839,1,50.0,293.5
1792,871,1,1.0,54.16
1792,894,1,1.0,381.02
1792,980,1,2.0,13.06
1793,5050,1,1.0,37300.0
1794,6101,1,2.0,5796.0
1795,4814,1,11454.45,11454.45
1795,573,1,6.0,594.0
1795,7874,1,50.0,742.5
1796,6678,1,1.0,43000.0
1797,3082,1,1.0,845.23
1797,5174,1,1.0,1486.5
1797,6213,1,6.0,81028.8
1798,6173,1,1.0,6652.41
1799,3770,1,1.0,100.0
18,4921,1,2.0,13.06
18,5994,1,1.0,15450.0
180,4454,1,1.0,70000.0
1800,502,1,1.0,17357.18
1801,1750,1,1.0,200.0
1802,1532,1,1.0,570.6
1802,2226,1,10.0,279.8
1802,467,1,1.0,2063.04
1802,67,3,3.0,38713.84
1802,7905,1,1.0,1880.7
1802,7944,1,4.0,212.6
1802,944,1,30.0,86.4
1803,1229,1,1.0,37800.0
1804,390,1,1.0,63000.0
1805,1466,1,1.0,14337.5
1805,2862,1,1.0,11566.0
1805,3496,1,1.0,8280.0
1805,8397,1,1.0,10909.0
1806,1011,1,250.0,6915.0
1806,1439,1,57.0,347.7
1806,2014,1,4.0,5947.12
1806,2845,1,1.0,756.0
1806,288,1,100.0,200.0
1806,2908,1,2.0,36.0
1806,2970,1,10.0,290.0
1806,3008,1,5.0,85.0
1806,3348,1,1.0,828.0
1806,3390,1,5.0,345.0
1806,3632,1,8.0,24.0
1806,4574,1,50.0,6810.5
1806,4608,1,1.0,6912.78
1806,4722,1,16.0,739.2
1806,4862,1,4.0,528.0
1806,5158,1,11.0,14245.0
1806,5212,1,1.0,156.0
1806,5260,1,2.0,1998.0
1806,5969,1,1.0,397.0
1806,597,1,1.0,1026.71
1806,6198,1,10.0,45.0
1806,6713,1,1.0,5560.68
1806,6825,1,1.0,1608.0
1806,6909,1,350.0,5747.0
1806,7218,1,1.0,795.0
1806,7443,1,10.0,539.0
1806,7755,1,1.0,3973.0
1806,7840,1,1.0,2515.0
1806,7884,1,10.0,627.4
1806,793,1,4.0,860.0
1806,8148,1,1.0,3027.0
1806,8189,1,2.0,619.8
1807,2205,1,1.0,10314.58
1807,4339,1,1.0,2948.0
1808,2041,1,1.0,57570.0
1808,4894,1,1.0,10750.0
1808,5162,1,1.0,6528.0
1808,5262,1,1.0,267515.25
1808,5856,1,1.0,16537.0
1808,8277,1,1.0,6400.0
1809,3752,1,2.0,20444.0
181,3362,1,8.0,696.0
1810,153,1,1.0,6470.0
1811,2288,1,1.0,16200.0
1811,2608,1,1.0,180000.0
1811,6594,1,1.0,32400.0
1812,1870,1,40964.0,47518.24
1812,270,1,7100.0,13206.0
1812,6037,1,1.0,7493.63
1812,736,1,880.0,1566.4
1813,5842,1,1.0,21801.0
1813,6396,1,5.0,2622.5
1814,1017,1,1.0,14.01
1814,113,1,1.0,8.96
1814,1475,1,6.0,25.92
1814,1762,1,1.0,234.27
1814,188,1,1.0,18.46
1814,2066,1,50.0,1174.0
1814,2586,1,1.0,14.99
1814,2599,1,180.0,1431.0
1814,2667,1,72.0,112.32
1814,3112,1,1200.0,2688.0
1814,3270,1,40.0,178.8
1814,335,1,20.0,113.2
1814,3617,1,1.0,102.24
1814,4011,1,2.0,12.9
1814,4385,1,1.0,27.81
1814,465,1,1.0,7.11
1814,4666,1,7.0,443.59
1814,5076,1,1.0,7552.06
1814,5306,1,1.0,24.71
1814,5489,1,24.0,43.92
1814,5739,1,1.0,298.0
1814,63,2,2.0,553.04
1814,6528,1,144.0,4191.84
1814,6847,1,6.0,26.94
1814,7081,1,24.0,14.4
1814,7094,1,20.0,760.0
1814,7278,1,1.0,8970.0
1814,7321,1,4.0,57.44
1814,74,1,5.0,36.6
1814,7482,1,6.0,439.44
1814,8113,1,2.0,2.92
1814,8289,1,15.0,68.55
1814,8348,1,10.0,205.4
1814,871,1,3.0,33.33
1815,2225,1,2.0,5646.66
1816,2856,1,1.0,5075.0
1817,1878,1,1.0,7174241.0
1818,7126,1,1.0,20040.0
1819,774,1,1.0,220000.0
182,74,1,1.0,23973.0
1820,507,1,1.0,10000.0
1822,5060,1,2.0,6650.0
1823,1741,1,2.0,448.8
1824,2093,1,115.0,24391.5
1825,143,1,1.0,10399.0
1826,1844,1,1.0,5524.8
1827,1279,1,2.0,25.7
1827,1302,2,193.0,30840.449999999997
1827,1431,1,1.0,5839.08
1827,1464,1,1.0,45483.0
1827,1596,1,100.0,1812.0
1827,1690,1,100.0,36.0
1827,1770,1,1000.0,16750.0
1827,1898,1,800.0,9520.0
1827,1978,1,1.0,6171.0
1827,2398,1,104.0,2845.44
1827,3259,3,5601.0,24618.9
1827,326,1,1.0,15580.25
1827,3265,1,1.0,14717.88
1827,3677,1,1.0,13933.7
1827,3747,1,1.0,13065.0
1827,3979,1,1.0,5918.67
1827,4065,1,1.0,4696.0
1827,4086,1,1.0,19737.0
1827,4118,1,1.0,63499.2
1827,427,1,1200.0,11052.0
1827,4463,1,18.0,327.6
1827,4735,1,1.0,96046.03
1827,4805,1,1600.0,875.2
1827,5186,1,1.0,9450.0
1827,5248,1,69.0,931.5
1827,5257,1,1.0,7546.09
1827,5429,1,344.0,5792.96
1827,5468,1,200.0,4662.0
1827,5487,1,390.0,2441.4
1827,5555,1,50.0,694.0
1827,5677,1,1.0,37315.75
1827,5792,1,14331.45,14331.45
1827,6127,1,1.0,9324.0
1827,6664,1,836.0,14630.0
1827,6815,1,392.0,6977.6
1827,6930,1,5400.0,9936.0
1827,7033,1,3.0,80.34
1827,7043,1,240.1,787.53
1827,7085,2,86.0,11016.75
1827,74,1,1.0,19571.94
1827,7799,1,10.0,163.8
1827,7825,1,1.0,5870.0
1827,787,1,75.0,1748.25
1827,7999,1,160.0,3897.6
1827,806,1,1.0,16255.8
1827,8315,1,150.0,1456.5
1827,839,1,1.0,11346.8
1827,8482,1,200.0,5126.0
1827,973,1,14840.0,3665.48
1827,977,1,1.0,5639.2
1828,753,1,200.0,6100.0
1829,2368,1,1.0,339216.3
1829,2725,1,1.0,14192.22
1829,3706,1,24.0,0.0
1829,7910,1,200.0,122600.0
183,2692,1,12669.54,12669.54
183,3728,1,9.0,686.25
1830,2790,1,120.0,4920.0
1830,553,1,8170.0,228760.0
1831,2134,1,1.0,2452500.0
1831,5484,1,10000.0,444000.0
1831,842,1,1.0,25000.0
1832,782,1,1.0,0.0
1833,4823,1,1.0,28560.0
1834,4033,1,1.0,9999.99
1835,143,1,1.0,10000.0
1836,2612,1,1.0,379.9
1837,2453,1,4.0,7.0
1837,6782,1,6.0,18.0
1838,3217,1,1.0,310099.0
1839,390,1,1.0,8022.57
184,4590,1,1.0,1201032.0
1840,2153,1,33.0,4949.67
1841,827,1,1.0,20376.0
1842,2459,1,500.0,410.0
1842,4042,1,80.0,1920.0
1843,5612,1,9.0,29.34
1844,2359,1,300.0,177.0
1844,4815,1,1.0,53687.25
1844,5593,1,1184.0,27528.0
1845,326,1,1.0,10012.75
1846,1425,1,1.0,84088.81
1847,5281,1,1.0,4800.0
1848,6670,1,1.0,35800.0
1848,7940,1,1.0,96668.0
1849,1671,1,1.0,6500.0
185,2975,1,1.0,5174006.0
1850,5347,1,1.0,19999.0
1850,7296,1,1.0,49999.0
1851,5966,1,480.0,14995.2
1852,1641,1,1.0,100000.0
1852,233,1,1.0,24000000.0
1853,7709,1,1.0,7200.0
1854,6741,1,1.0,0.0
1855,1233,1,1.0,50000.0
1856,1914,1,48.0,239.52
1856,4946,1,6.0,44.52
1856,6214,1,1.0,6799.81
1857,7484,1,1.0,218451.49
1858,277,1,1.0,761288.0
1859,3550,1,6.0,1796.4
1859,4143,1,1.0,199.99
1859,4724,1,1.0,16.96
1859,5225,2,2.0,28.479999999999997
186,2081,1,6500.0,6500.0
1860,5907,1,1.0,49.21
1861,1461,1,1.0,4950.0
1861,257,1,1.0,8406.25
1862,623,1,108.0,3024.0
1863,1800,1,2.0,23544.9
1864,390,1,1.0,59903.83
1865,1261,1,1.0,70024.0
1865,2696,1,1.0,14624.71
1866,1928,1,1.0,328.95
1866,962,1,1.0,73.65
1867,448,1,1.0,8931.78
1867,886,1,1.0,8737.86
1868,1431,1,4.0,214.44
1868,3384,1,1.0,747.45
1868,3399,1,30.0,37.5
1868,3704,1,1.0,1666.51
1868,404,1,3.0,44.7
1868,4153,1,6480.85,6480.85
1868,4578,1,1.0,109.32
1868,5614,1,20.0,125.2
1868,6541,1,1.0,551.53
1868,6665,1,24.0,108.48
1868,67,1,1.0,115.68
1868,726,1,7.0,332.5
1868,7674,1,1.0,667.6
1868,8408,1,1.0,1467.1
1869,2991,1,2.0,80.0
187,8076,1,1.0,7000000.0
1870,1049,1,1.0,148.71
1870,180,1,1.0,20577.04
1870,1862,1,12.0,2676.0
1870,2424,1,10.0,104.0
1870,2541,1,2.0,1090.0
1870,279,1,1.0,6513.62
1870,3177,1,1.0,530.26
1870,3238,1,1.0,1764.0
1870,3610,1,6.0,22.5
1870,4090,1,1.0,15490.55
1870,4288,1,1.0,5279.44
1870,4484,1,1.0,68333.62
1870,6047,1,46.0,5803.47
1870,6261,1,24.0,44.88
1870,6457,1,6.0,26.22
1870,6687,1,50.0,12.0
1870,8196,1,1.0,928.26
1870,8218,1,50.0,667.0
1870,839,1,17.0,63293.01
1870,8421,1,3.0,89.4
1871,1198,3,13.0,26996.56
1871,1212,1,1.0,68.6
1871,1238,1,1.0,4095.0
1871,1245,1,1.0,27083.28
1871,1344,1,1.0,488.6
1871,1393,1,1.0,6895.14
1871,1422,1,1.0,368.0
1871,1469,1,120.0,23400.0
1871,1474,1,1.0,4718.69
1871,152,1,60.0,1995.0
1871,1550,1,1.0,13425.87
1871,1553,1,1.0,18226.58
1871,1904,1,1.0,5003.26
1871,1910,1,1.0,18600.0
1871,1955,1,10.0,56506.7
1871,1999,1,2.0,9345.54
1871,2027,1,1.0,514.5
1871,2059,1,1.0,11505.0
1871,2076,1,1.0,6707.95
1871,2131,4,4.0,45547.97
1871,2200,1,1.0,105.0
1871,2224,2,5.0,525.0
1871,227,1,1.0,0.0
1871,2306,2,2.0,10006.52
1871,2343,1,5.0,5232.5
1871,236,2,2.0,773.02
1871,2373,1,1.0,68.6
1871,2391,1,1.0,9638.48
1871,2487,1,1.0,1620.0
1871,25,5,9.0,31379.96
1871,2516,1,1.0,360.36
1871,2664,1,16.0,5342.08
1871,272,1,1.0,7632.83
1871,2761,1,1.0,0.0
1871,2823,2,2.0,977.2
1871,2913,1,1.0,14356.79
1871,2939,1,1.0,488.6
1871,2973,1,1.0,3385.0
1871,2984,1,1.0,1620.0
1871,3081,1,1.0,12730.79
1871,3094,1,1.0,150.0
1871,3102,1,1.0,2026.5
1871,3144,1,60.0,6195.0
1871,3167,1,1172.82,1172.82
1871,3232,1,1.0,252.76
1871,3255,1,1.0,7886.51
1871,3280,1,2.0,38940.0
1871,3347,1,1.0,56.0
1871,3434,1,1.0,4416.12
1871,3458,1,5.0,23593.45
1871,351,1,1.0,8326.8
1871,3522,1,1.0,360.36
1871,3602,1,1.0,0.0
1871,3644,1,1.0,22393.83
1871,3650,1,1.0,11505.0
1871,375,1,1.0,2320.0
1871,3821,1,1.0,105.0
1871,3904,3,3.0,14385.0
1871,3927,2,2.0,33001.56
1871,3986,2,2.0,615.79
1871,3991,1,1.0,0.0
1871,4038,1,9638.46,9638.46
1871,4130,1,1.0,5884.44
1871,4161,1,1.0,23243.19
1871,4203,1,9498.72,9498.72
1871,430,1,1.0,105.0
1871,4338,1,1.0,514.5
1871,436,1,1.0,560.79
1871,4399,1,1.0,0.0
1871,4517,1,1.0,5003.26
1871,4580,1,1.0,514.5
1871,4626,1,1.0,12048.1
1871,4648,1,1.0,1099.0
1871,4675,1,1.0,1620.0
1871,4695,1,1.0,368.0
1871,4704,1,2.0,8313.72
1871,4712,1,1.0,252.76
1871,4715,1,4.0,26356.8
1871,4764,1,1.0,4560.0
1871,4769,1,1.0,514.5
1871,4794,1,1.0,5476.97
1871,4801,1,1.0,0.0
1871,4944,1,1.0,18766.56
1871,4992,1,1.0,105.0
1871,5383,1,1.0,48.24
1871,5399,1,1.0,3712.4
1871,5540,1,60.0,11505.0
1871,5572,1,1.0,0.0
1871,5610,1,1.0,1099.0
1871,5669,1,9359.44,9359.44
1871,569,1,2.0,12295.18
1871,575,1,1.0,7516.45
1871,5814,1,1.0,17103.63
1871,5855,1,1.0,105.0
1871,5936,1,1.0,11174.57
1871,594,2,2.0,67526.01999999999
1871,5989,1,1.0,5884.44
1871,6003,1,1.0,8100.0
1871,6010,1,1.0,2880.0
